,run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,horizon_days,n_features,feature_set,horizon
6588,103,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-08-17,2025-07-24,2025-07-25,2025-07-25,4,5,76,d-no-vix,5
6589,103,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-08-17,2025-07-24,2025-07-25,2025-07-25,4,5,76,d-no-vix,5
6590,104,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-08-16,2025-07-23,2025-07-24,2025-07-24,4,5,76,d-no-vix,5
6591,104,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-08-16,2025-07-23,2025-07-24,2025-07-24,4,5,76,d-no-vix,5
6592,105,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-22,2025-07-23,2025-07-23,4,5,76,d-no-vix,5
6593,105,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-13,2025-07-22,2025-07-23,2025-07-23,4,5,76,d-no-vix,5
6594,106,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-12,2025-07-21,2025-07-22,2025-07-22,4,5,76,d-no-vix,5
6595,106,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-12,2025-07-21,2025-07-22,2025-07-22,4,5,76,d-no-vix,5
6596,107,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-11,2025-07-18,2025-07-21,2025-07-21,4,5,76,d-no-vix,5
6597,107,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-11,2025-07-18,2025-07-21,2025-07-21,4,5,76,d-no-vix,5
6598,108,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-10,2025-07-17,2025-07-18,2025-07-18,4,5,76,d-no-vix,5
6599,108,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-08-10,2025-07-17,2025-07-18,2025-07-18,4,5,76,d-no-vix,5
6600,109,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-09,2025-07-16,2025-07-17,2025-07-17,4,5,76,d-no-vix,5
6601,109,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-08-09,2025-07-16,2025-07-17,2025-07-17,4,5,76,d-no-vix,5
6602,110,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-15,2025-07-16,2025-07-16,4,5,76,d-no-vix,5
6603,110,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-08-06,2025-07-15,2025-07-16,2025-07-16,4,5,76,d-no-vix,5
6604,111,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-14,2025-07-15,2025-07-15,4,5,76,d-no-vix,5
6605,111,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-05,2025-07-14,2025-07-15,2025-07-15,4,5,76,d-no-vix,5
6606,112,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-04,2025-07-11,2025-07-14,2025-07-14,4,5,76,d-no-vix,5
6607,112,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-08-04,2025-07-11,2025-07-14,2025-07-14,4,5,76,d-no-vix,5
6608,113,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-03,2025-07-10,2025-07-11,2025-07-11,4,5,76,d-no-vix,5
6609,113,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-03,2025-07-10,2025-07-11,2025-07-11,4,5,76,d-no-vix,5
6610,114,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-07-09,2025-07-10,2025-07-10,4,5,76,d-no-vix,5
6611,114,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-08-02,2025-07-09,2025-07-10,2025-07-10,4,5,76,d-no-vix,5
6612,115,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-30,2025-07-08,2025-07-09,2025-07-09,4,5,76,d-no-vix,5
6613,115,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-30,2025-07-08,2025-07-09,2025-07-09,4,5,76,d-no-vix,5
6614,116,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-29,2025-07-07,2025-07-08,2025-07-08,4,5,76,d-no-vix,5
6615,116,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-29,2025-07-07,2025-07-08,2025-07-08,4,5,76,d-no-vix,5
6616,117,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-07-28,2025-07-02,2025-07-07,2025-07-07,4,5,76,d-no-vix,5
6617,117,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-28,2025-07-02,2025-07-07,2025-07-07,4,5,76,d-no-vix,5
6618,118,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-27,2025-07-01,2025-07-02,2025-07-02,4,5,76,d-no-vix,5
6619,118,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-07-27,2025-07-01,2025-07-02,2025-07-02,4,5,76,d-no-vix,5
6620,119,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-30,2025-07-01,2025-07-01,4,5,76,d-no-vix,5
6621,119,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-07-26,2025-06-30,2025-07-01,2025-07-01,4,5,76,d-no-vix,5
6622,120,xgboost,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-07-23,2025-06-27,2025-06-30,2025-06-30,4,5,76,d-no-vix,5
6623,120,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-07-23,2025-06-27,2025-06-30,2025-06-30,4,5,76,d-no-vix,5
6624,121,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-22,2025-06-26,2025-06-27,2025-06-27,4,5,76,d-no-vix,5
6625,121,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-07-22,2025-06-26,2025-06-27,2025-06-27,4,5,76,d-no-vix,5
6626,122,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-25,2025-06-26,2025-06-26,4,5,76,d-no-vix,5
6627,122,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-21,2025-06-25,2025-06-26,2025-06-26,4,5,76,d-no-vix,5
6628,123,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-20,2025-06-24,2025-06-25,2025-06-25,4,5,76,d-no-vix,5
6629,123,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-07-20,2025-06-24,2025-06-25,2025-06-25,4,5,76,d-no-vix,5
6630,124,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-19,2025-06-23,2025-06-24,2025-06-24,4,5,76,d-no-vix,5
6631,124,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-07-19,2025-06-23,2025-06-24,2025-06-24,4,5,76,d-no-vix,5
6632,125,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-20,2025-06-23,2025-06-23,4,5,76,d-no-vix,5
6633,125,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-07-16,2025-06-20,2025-06-23,2025-06-23,4,5,76,d-no-vix,5
6634,126,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-18,2025-06-20,2025-06-20,4,5,76,d-no-vix,5
6635,126,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-07-15,2025-06-18,2025-06-20,2025-06-20,4,5,76,d-no-vix,5
6636,127,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-14,2025-06-17,2025-06-18,2025-06-18,4,5,76,d-no-vix,5
6637,127,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-07-14,2025-06-17,2025-06-18,2025-06-18,4,5,76,d-no-vix,5
6638,128,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-07-13,2025-06-16,2025-06-17,2025-06-17,4,5,76,d-no-vix,5
6639,128,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-07-13,2025-06-16,2025-06-17,2025-06-17,4,5,76,d-no-vix,5
6640,129,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-12,2025-06-13,2025-06-16,2025-06-16,4,5,76,d-no-vix,5
6641,129,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-07-12,2025-06-13,2025-06-16,2025-06-16,4,5,76,d-no-vix,5
6642,130,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-12,2025-06-13,2025-06-13,4,5,76,d-no-vix,5
6643,130,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-07-09,2025-06-12,2025-06-13,2025-06-13,4,5,76,d-no-vix,5
6644,131,xgboost,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-07-08,2025-06-11,2025-06-12,2025-06-12,4,5,76,d-no-vix,5
6645,131,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-07-08,2025-06-11,2025-06-12,2025-06-12,4,5,76,d-no-vix,5
6646,132,xgboost,1,0.8,0.0,1,0,1,0.0,1.0,980,2021-07-07,2025-06-10,2025-06-11,2025-06-11,4,5,76,d-no-vix,5
6647,132,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-07-07,2025-06-10,2025-06-11,2025-06-11,4,5,76,d-no-vix,5
6648,133,xgboost,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-07-06,2025-06-09,2025-06-10,2025-06-10,4,5,76,d-no-vix,5
6649,133,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,980,2021-07-06,2025-06-09,2025-06-10,2025-06-10,4,5,76,d-no-vix,5
6650,134,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-07-02,2025-06-06,2025-06-09,2025-06-09,4,5,76,d-no-vix,5
6651,134,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-07-02,2025-06-06,2025-06-09,2025-06-09,4,5,76,d-no-vix,5
6652,135,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-07-01,2025-06-05,2025-06-06,2025-06-06,4,5,76,d-no-vix,5
6653,135,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-07-01,2025-06-05,2025-06-06,2025-06-06,4,5,76,d-no-vix,5
6654,136,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-30,2025-06-04,2025-06-05,2025-06-05,4,5,76,d-no-vix,5
6655,136,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-30,2025-06-04,2025-06-05,2025-06-05,4,5,76,d-no-vix,5
6656,137,xgboost,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-06-29,2025-06-03,2025-06-04,2025-06-04,4,5,76,d-no-vix,5
6657,137,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-29,2025-06-03,2025-06-04,2025-06-04,4,5,76,d-no-vix,5
6658,138,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-28,2025-06-02,2025-06-03,2025-06-03,4,5,76,d-no-vix,5
6659,138,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-28,2025-06-02,2025-06-03,2025-06-03,4,5,76,d-no-vix,5
6660,139,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-30,2025-06-02,2025-06-02,4,5,76,d-no-vix,5
6661,139,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-06-25,2025-05-30,2025-06-02,2025-06-02,4,5,76,d-no-vix,5
6662,140,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-29,2025-05-30,2025-05-30,4,5,76,d-no-vix,5
6663,140,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-06-24,2025-05-29,2025-05-30,2025-05-30,4,5,76,d-no-vix,5
6664,141,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-06-23,2025-05-28,2025-05-29,2025-05-29,4,5,76,d-no-vix,5
6665,141,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-06-23,2025-05-28,2025-05-29,2025-05-29,4,5,76,d-no-vix,5
6666,142,xgboost,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-06-22,2025-05-27,2025-05-28,2025-05-28,4,5,76,d-no-vix,5
6667,142,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-22,2025-05-27,2025-05-28,2025-05-28,4,5,76,d-no-vix,5
6668,143,xgboost,1,0.35,0.0,1,1,0,1.0,0.0,980,2021-06-21,2025-05-23,2025-05-27,2025-05-27,4,5,76,d-no-vix,5
6669,143,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-06-21,2025-05-23,2025-05-27,2025-05-27,4,5,76,d-no-vix,5
6670,144,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-18,2025-05-22,2025-05-23,2025-05-23,4,5,76,d-no-vix,5
6671,144,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-18,2025-05-22,2025-05-23,2025-05-23,4,5,76,d-no-vix,5
6672,145,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-21,2025-05-22,2025-05-22,4,5,76,d-no-vix,5
6673,145,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-06-17,2025-05-21,2025-05-22,2025-05-22,4,5,76,d-no-vix,5
6674,146,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-16,2025-05-20,2025-05-21,2025-05-21,4,5,76,d-no-vix,5
6675,146,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-06-16,2025-05-20,2025-05-21,2025-05-21,4,5,76,d-no-vix,5
6676,147,xgboost,1,0.2,1.0,1,0,1,0.0,1.0,980,2021-06-15,2025-05-19,2025-05-20,2025-05-20,4,5,76,d-no-vix,5
6677,147,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-06-15,2025-05-19,2025-05-20,2025-05-20,4,5,76,d-no-vix,5
6678,148,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-06-14,2025-05-16,2025-05-19,2025-05-19,4,5,76,d-no-vix,5
6679,148,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-06-14,2025-05-16,2025-05-19,2025-05-19,4,5,76,d-no-vix,5
6680,149,xgboost,1,0.1,1.0,1,0,1,0.0,1.0,980,2021-06-11,2025-05-15,2025-05-16,2025-05-16,4,5,76,d-no-vix,5
6681,149,random_forest,1,0.3,1.0,1,0,1,0.0,1.0,980,2021-06-11,2025-05-15,2025-05-16,2025-05-16,4,5,76,d-no-vix,5
6682,150,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-06-10,2025-05-14,2025-05-15,2025-05-15,4,5,76,d-no-vix,5
6683,150,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-06-10,2025-05-14,2025-05-15,2025-05-15,4,5,76,d-no-vix,5
6684,151,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,980,2021-06-09,2025-05-13,2025-05-14,2025-05-14,4,5,76,d-no-vix,5
6685,151,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,980,2021-06-09,2025-05-13,2025-05-14,2025-05-14,4,5,76,d-no-vix,5
6686,152,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-06-08,2025-05-12,2025-05-13,2025-05-13,4,5,76,d-no-vix,5
6687,152,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-08,2025-05-12,2025-05-13,2025-05-13,4,5,76,d-no-vix,5
6688,153,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-06-07,2025-05-09,2025-05-12,2025-05-12,4,5,76,d-no-vix,5
6689,153,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-06-07,2025-05-09,2025-05-12,2025-05-12,4,5,76,d-no-vix,5
6690,154,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-04,2025-05-08,2025-05-09,2025-05-09,4,5,76,d-no-vix,5
6691,154,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-06-04,2025-05-08,2025-05-09,2025-05-09,4,5,76,d-no-vix,5
6692,155,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-06-03,2025-05-07,2025-05-08,2025-05-08,4,5,76,d-no-vix,5
6693,155,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-06-03,2025-05-07,2025-05-08,2025-05-08,4,5,76,d-no-vix,5
6694,156,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-06-02,2025-05-06,2025-05-07,2025-05-07,4,5,76,d-no-vix,5
6695,156,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-06-02,2025-05-06,2025-05-07,2025-05-07,4,5,76,d-no-vix,5
6696,157,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-06-01,2025-05-05,2025-05-06,2025-05-06,4,5,76,d-no-vix,5
6697,157,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-06-01,2025-05-05,2025-05-06,2025-05-06,4,5,76,d-no-vix,5
6698,158,xgboost,1,0.3,0.0,1,1,0,1.0,0.0,980,2021-05-28,2025-05-02,2025-05-05,2025-05-05,4,5,76,d-no-vix,5
6699,158,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-05-28,2025-05-02,2025-05-05,2025-05-05,4,5,76,d-no-vix,5
6700,159,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-05-27,2025-05-01,2025-05-02,2025-05-02,4,5,76,d-no-vix,5
6701,159,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,980,2021-05-27,2025-05-01,2025-05-02,2025-05-02,4,5,76,d-no-vix,5
6702,160,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-05-26,2025-04-30,2025-05-01,2025-05-01,4,5,76,d-no-vix,5
6703,160,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-05-26,2025-04-30,2025-05-01,2025-05-01,4,5,76,d-no-vix,5
6704,161,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-25,2025-04-29,2025-04-30,2025-04-30,4,5,76,d-no-vix,5
6705,161,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,980,2021-05-25,2025-04-29,2025-04-30,2025-04-30,4,5,76,d-no-vix,5
6706,162,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-24,2025-04-28,2025-04-29,2025-04-29,4,5,76,d-no-vix,5
6707,162,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-05-24,2025-04-28,2025-04-29,2025-04-29,4,5,76,d-no-vix,5
6708,163,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-05-21,2025-04-25,2025-04-28,2025-04-28,4,5,76,d-no-vix,5
6709,163,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-05-21,2025-04-25,2025-04-28,2025-04-28,4,5,76,d-no-vix,5
6710,164,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-05-20,2025-04-24,2025-04-25,2025-04-25,4,5,76,d-no-vix,5
6711,164,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-05-20,2025-04-24,2025-04-25,2025-04-25,4,5,76,d-no-vix,5
6712,165,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-05-19,2025-04-23,2025-04-24,2025-04-24,4,5,76,d-no-vix,5
6713,165,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-05-19,2025-04-23,2025-04-24,2025-04-24,4,5,76,d-no-vix,5
6714,166,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,980,2021-05-18,2025-04-22,2025-04-23,2025-04-23,4,5,76,d-no-vix,5
6715,166,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-05-18,2025-04-22,2025-04-23,2025-04-23,4,5,76,d-no-vix,5
6716,167,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-05-17,2025-04-21,2025-04-22,2025-04-22,4,5,76,d-no-vix,5
6717,167,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-05-17,2025-04-21,2025-04-22,2025-04-22,4,5,76,d-no-vix,5
6718,168,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-14,2025-04-17,2025-04-21,2025-04-21,4,5,76,d-no-vix,5
6719,168,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-05-14,2025-04-17,2025-04-21,2025-04-21,4,5,76,d-no-vix,5
6720,169,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-05-13,2025-04-16,2025-04-17,2025-04-17,4,5,76,d-no-vix,5
6721,169,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-05-13,2025-04-16,2025-04-17,2025-04-17,4,5,76,d-no-vix,5
6722,170,xgboost,1,0.0,0.0,1,1,0,1.0,0.0,980,2021-05-12,2025-04-15,2025-04-16,2025-04-16,4,5,76,d-no-vix,5
6723,170,random_forest,1,0.15,0.0,1,1,0,1.0,0.0,980,2021-05-12,2025-04-15,2025-04-16,2025-04-16,4,5,76,d-no-vix,5
6724,171,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-05-11,2025-04-14,2025-04-15,2025-04-15,4,5,76,d-no-vix,5
6725,171,random_forest,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-05-11,2025-04-14,2025-04-15,2025-04-15,4,5,76,d-no-vix,5
6726,172,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-05-10,2025-04-11,2025-04-14,2025-04-14,4,5,76,d-no-vix,5
6727,172,random_forest,1,0.2,1.0,1,0,1,0.0,1.0,980,2021-05-10,2025-04-11,2025-04-14,2025-04-14,4,5,76,d-no-vix,5
6728,173,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-05-07,2025-04-10,2025-04-11,2025-04-11,4,5,76,d-no-vix,5
6729,173,random_forest,1,0.2,1.0,1,0,1,0.0,1.0,980,2021-05-07,2025-04-10,2025-04-11,2025-04-11,4,5,76,d-no-vix,5
6730,174,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-05-06,2025-04-09,2025-04-10,2025-04-10,4,5,76,d-no-vix,5
6731,174,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-05-06,2025-04-09,2025-04-10,2025-04-10,4,5,76,d-no-vix,5
6732,175,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,980,2021-05-05,2025-04-08,2025-04-09,2025-04-09,4,5,76,d-no-vix,5
6733,175,random_forest,1,0.5,1.0,1,0,1,0.0,1.0,980,2021-05-05,2025-04-08,2025-04-09,2025-04-09,4,5,76,d-no-vix,5
6734,176,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-05-04,2025-04-07,2025-04-08,2025-04-08,4,5,76,d-no-vix,5
6735,176,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-05-04,2025-04-07,2025-04-08,2025-04-08,4,5,76,d-no-vix,5
6736,177,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,980,2021-05-03,2025-04-04,2025-04-07,2025-04-07,4,5,76,d-no-vix,5
6737,177,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-05-03,2025-04-04,2025-04-07,2025-04-07,4,5,76,d-no-vix,5
6738,178,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-04-30,2025-04-03,2025-04-04,2025-04-04,4,5,76,d-no-vix,5
6739,178,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,980,2021-04-30,2025-04-03,2025-04-04,2025-04-04,4,5,76,d-no-vix,5
6740,179,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-04-29,2025-04-02,2025-04-03,2025-04-03,4,5,76,d-no-vix,5
6741,179,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-04-29,2025-04-02,2025-04-03,2025-04-03,4,5,76,d-no-vix,5
6742,180,xgboost,1,0.0,1.0,1,0,1,0.0,1.0,980,2021-04-28,2025-04-01,2025-04-02,2025-04-02,4,5,76,d-no-vix,5
6743,180,random_forest,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-04-28,2025-04-01,2025-04-02,2025-04-02,4,5,76,d-no-vix,5
6744,181,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-04-27,2025-03-31,2025-04-01,2025-04-01,4,5,76,d-no-vix,5
6745,181,random_forest,1,0.2,1.0,1,0,1,0.0,1.0,980,2021-04-27,2025-03-31,2025-04-01,2025-04-01,4,5,76,d-no-vix,5
6746,182,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-04-26,2025-03-28,2025-03-31,2025-03-31,4,5,76,d-no-vix,5
6747,182,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,980,2021-04-26,2025-03-28,2025-03-31,2025-03-31,4,5,76,d-no-vix,5
6748,183,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-04-23,2025-03-27,2025-03-28,2025-03-28,4,5,76,d-no-vix,5
6749,183,random_forest,1,0.5,0.0,1,0,1,0.0,1.0,980,2021-04-23,2025-03-27,2025-03-28,2025-03-28,4,5,76,d-no-vix,5
6750,184,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-04-22,2025-03-26,2025-03-27,2025-03-27,4,5,76,d-no-vix,5
6751,184,random_forest,1,0.25,1.0,1,0,1,0.0,1.0,980,2021-04-22,2025-03-26,2025-03-27,2025-03-27,4,5,76,d-no-vix,5
6752,185,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-04-21,2025-03-25,2025-03-26,2025-03-26,4,5,76,d-no-vix,5
6753,185,random_forest,1,0.3,1.0,1,0,1,0.0,1.0,980,2021-04-21,2025-03-25,2025-03-26,2025-03-26,4,5,76,d-no-vix,5
6754,186,xgboost,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-04-20,2025-03-24,2025-03-25,2025-03-25,4,5,76,d-no-vix,5
6755,186,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,980,2021-04-20,2025-03-24,2025-03-25,2025-03-25,4,5,76,d-no-vix,5
6756,187,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,980,2021-04-19,2025-03-21,2025-03-24,2025-03-24,4,5,76,d-no-vix,5
6757,187,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-04-19,2025-03-21,2025-03-24,2025-03-24,4,5,76,d-no-vix,5
6758,188,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,980,2021-04-16,2025-03-20,2025-03-21,2025-03-21,4,5,76,d-no-vix,5
6759,188,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,980,2021-04-16,2025-03-20,2025-03-21,2025-03-21,4,5,76,d-no-vix,5
6760,189,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-04-15,2025-03-19,2025-03-20,2025-03-20,4,5,76,d-no-vix,5
6761,189,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,980,2021-04-15,2025-03-19,2025-03-20,2025-03-20,4,5,76,d-no-vix,5
6762,190,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,980,2021-04-14,2025-03-18,2025-03-19,2025-03-19,4,5,76,d-no-vix,5
6763,190,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,980,2021-04-14,2025-03-18,2025-03-19,2025-03-19,4,5,76,d-no-vix,5
